t,x,y,z,xh,yh,zh,fieldVal,fidLev
3.441000000000097430e+02,6.886806396075781933e+00,4.566711095994490321e+00,1.170223916226306615e+00,6.898464312279418920e+00,4.564753015750214971e+00,1.184710718903733140e+00,6.236911219866375866e+00,2.000000000000000000e+00
3.491000000000108798e+02,6.779671478443630939e+00,4.217995628448974799e+00,1.496708377189732708e+00,6.794506661195437225e+00,4.221315288575445912e+00,1.502571902684862293e+00,6.255721660061691836e+00,2.000000000000000000e+00
3.541000000000120167e+02,6.833991374845163946e+00,4.435278517917460306e+00,1.934786192591494869e+00,6.875497452319335956e+00,4.389888958288355347e+00,1.934485132793319906e+00,6.548457957644846950e+00,2.000000000000000000e+00
3.591000000000131536e+02,6.721292334363671017e+00,4.493456590817648255e+00,2.274156429586645434e+00,6.758733587452321778e+00,4.479654699405464235e+00,2.279268067603663184e+00,6.806676940233086448e+00,2.000000000000000000e+00
3.641000000000142904e+02,6.879142171483128898e+00,4.426920856889588585e+00,2.638409042625683210e+00,6.889338516289762460e+00,4.428603921287876055e+00,2.637275789363490830e+00,6.487873761190336097e+00,2.000000000000000000e+00
3.691000000000154273e+02,6.983287616355133842e+00,4.363148682750165541e+00,3.050809172730930108e+00,6.919310116043541292e+00,4.359760496126139806e+00,3.029967532702642963e+00,6.472855952260720080e+00,2.000000000000000000e+00
3.741000000000165642e+02,6.656766923739087183e+00,4.379424896638635545e+00,3.406450044887358697e+00,6.687354959050213488e+00,4.379655235558292503e+00,3.396899483804396436e+00,6.445195345292709099e+00,2.000000000000000000e+00
3.791000000000177010e+02,6.626702190151226191e+00,4.514693110982806346e+00,3.783094332082967082e+00,6.630587098001194946e+00,4.516828254321601399e+00,3.767046505254024513e+00,6.681994386424352506e+00,2.000000000000000000e+00
3.841000000000188379e+02,6.796196374809491125e+00,4.840108914687534458e+00,4.169674779655169417e+00,6.818936622692076455e+00,4.827173966737929867e+00,4.161188133735875816e+00,6.812563337887753256e+00,2.000000000000000000e+00
3.891000000000199748e+02,6.717435874683141073e+00,5.010708908488750168e+00,4.522435135451801536e+00,6.729299850040991515e+00,5.019542690429354970e+00,4.514890053431657613e+00,6.722402831538309975e+00,2.000000000000000000e+00
3.941000000000211116e+02,6.782869022345002108e+00,4.776056062278666303e+00,4.883026332034403616e+00,6.757369151917020034e+00,4.771530722083166864e+00,4.895306902038167429e+00,6.765088224418962959e+00,2.000000000000000000e+00
3.991000000000222485e+02,6.658524670409580182e+00,4.706544884284259211e+00,5.281075506147720589e+00,6.689825810302528097e+00,4.687503018733481852e+00,5.269800448420617123e+00,6.383198271407104052e+00,2.000000000000000000e+00
4.041000000000233854e+02,6.822636150103510211e+00,4.555008232129672763e+00,5.623482266844233024e+00,6.843804030403068950e+00,4.551592933453328271e+00,5.626697349651280433e+00,6.321168133386090737e+00,2.000000000000000000e+00
4.091000000000245223e+02,6.890714571673244748e+00,4.805723258202649006e+00,5.987516545983865512e+00,6.885452719845104319e+00,4.794629252874206493e+00,5.989843647041673158e+00,6.232555811963255366e+00,3.000000000000000000e+00
4.141000000000256591e+02,6.727357233944319503e+00,4.839262160331048612e+00,6.365671306921843353e+00,6.765444631957850063e+00,4.827293146334027618e+00,6.372278546284136702e+00,6.326936189399576804e+00,3.000000000000000000e+00
4.191000000000267960e+02,6.862145176712867389e+00,4.872800311372478710e+00,6.760332158219039655e+00,6.880153851363770556e+00,4.780971198790179066e+00,6.755976412769381767e+00,6.016358390288140789e+00,3.000000000000000000e+00
4.241000000000279329e+02,6.914951151794731743e+00,4.959161996364817249e+00,6.490236060780092409e+00,6.949796109859732951e+00,4.915602101530859969e+00,6.514699353691628225e+00,6.059272373273701717e+00,3.000000000000000000e+00
4.291000000000290697e+02,7.038891532163293441e+00,4.500017139811956390e+00,5.991943630330051285e+00,7.065792273010730540e+00,4.497502381072798094e+00,5.986261170822500866e+00,6.035460039217096728e+00,3.000000000000000000e+00
4.341000000000302066e+02,7.055425561165833415e+00,4.706105124980341614e+00,5.457825191247729357e+00,7.075814859228007236e+00,4.703894583120507455e+00,5.465558244799606946e+00,6.316257338737511162e+00,3.000000000000000000e+00
4.391000000000313435e+02,6.996552814091407058e+00,4.902426048642494649e+00,5.022830458922433294e+00,7.018577528341360505e+00,4.903701829984502325e+00,5.022927103116407110e+00,6.619096151905436543e+00,3.000000000000000000e+00
4.441000000000324803e+02,7.350021555866213419e+00,4.811348282860773651e+00,4.512684564566045609e+00,7.269818654425253435e+00,4.781351896152872705e+00,4.504501391317026204e+00,6.665686105175567810e+00,3.000000000000000000e+00
4.491000000000336172e+02,7.134464391207703926e+00,4.499379511872346527e+00,3.982062419741031700e+00,7.149664400116495067e+00,4.500063738596666418e+00,4.008713589166640112e+00,6.684020221680109231e+00,3.000000000000000000e+00
4.541000000000347541e+02,6.824247268978385073e+00,4.720887195910788314e+00,3.506713831123062786e+00,6.838367260171862583e+00,4.724751862705487859e+00,3.494515810550771651e+00,6.926056719375048409e+00,3.000000000000000000e+00
4.591000000000358909e+02,6.779240762285584587e+00,4.877404236976416563e+00,3.026751366875481519e+00,6.802439673704451017e+00,4.863010725936003809e+00,3.033582014219426970e+00,6.869770575058248063e+00,3.000000000000000000e+00
4.641000000000370278e+02,6.766406382425573796e+00,4.929356656805470749e+00,2.517231007627486417e+00,6.750641923572815450e+00,4.921414346059761691e+00,2.511848755949882328e+00,6.733527942183406445e+00,3.000000000000000000e+00
4.691000000000381647e+02,6.782955609097726324e+00,5.166430304087093361e+00,2.046920544010886633e+00,6.800608941283691422e+00,5.157463373328821099e+00,2.029036636151202444e+00,6.878153761328637650e+00,3.000000000000000000e+00
4.741000000000393015e+02,6.980201894290502196e+00,6.090248166498003712e+00,1.704771532608395423e+00,6.998886019367360767e+00,6.071328209983263946e+00,1.662645263205219770e+00,6.913407554275207367e+00,3.000000000000000000e+00
4.791000000000404384e+02,6.846736478342093868e+00,6.812585181887426344e+00,1.277354332805282322e+00,6.863329873841454543e+00,6.798895598234349080e+00,1.292463769700277432e+00,6.686857601753542824e+00,3.000000000000000000e+00
4.841000000000415753e+02,6.826414099961385595e+00,7.374263595130759796e+00,8.636940553207601567e-01,6.853965667904314607e+00,7.355140508440634939e+00,8.696148167743618096e-01,6.135953640998080161e+00,3.000000000000000000e+00
4.891000000000427121e+02,6.802408059743894952e+00,7.846364311721301554e+00,5.703007310258114693e-01,6.842665013431003196e+00,7.829263182304244673e+00,5.556987781452825681e-01,5.772463069514963685e+00,3.000000000000000000e+00
